source_file,raw_text
Sparta Day 18 April 2019.txt,"Thursday 18 April 2019
Birmingham Academy

KASSI PINNOCK -  Psychometrics: 63/100, Presentation: 15/32
RIP MCILVENNY -  Psychometrics: 64/100, Presentation: 21/32
SIBYL BRADDICK -  Psychometrics: 61/100, Presentation: 26/32
JANET COPNER -  Psychometrics: 55/100, Presentation: 26/32
IVETT BRIDEL -  Psychometrics: 59/100, Presentation: 22/32
MANDY MARGARET -  Psychometrics: 48/100, Presentation: 14/32
BROSE BENAINE -  Psychometrics: 54/100, Presentation: 17/32
AGGY HEFFERAN -  Psychometrics: 60/100, Presentation: 17/32
CANDIE GEARE -  Psychometrics: 40/100, Presentation: 24/32
NANETTE BORRILL -  Psychometrics: 59/100, Presentation: 24/32
HERVEY CLIMER -  Psychometrics: 59/100, Presentation: 22/32
SHELAGH BARTHEL -  Psychometrics: 66/100, Presentation: 16/32
SONNNIE STELLJES -  Psychometrics: 66/100, Presentation: 19/32
PREN ABRAMOVICZ -  Psychometrics: 63/100, Presentation: 15/32
FELICE CULKIN -  Psychometrics: 49/100, Presentation: 20/32
HAROUN MCCROHON -  Psychometrics: 57/100, Presentation: 19/32
ELLIOT RUCKERT -  Psychometrics: 62/100, Presentation: 20/32
OTHILIA SKYPP -  Psychometrics: 59/100, Presentation: 22/32
IVETT POTE -  Psychometrics: 49/100, Presentation: 25/32
THATCHER FRANKISH -  Psychometrics: 63/100, Presentation: 21/32
JOYCELIN DOERFFER -  Psychometrics: 56/100, Presentation: 21/32
FELICIA ANNION -  Psychometrics: 46/100, Presentation: 22/32
WENDELL THOMASSEN -  Psychometrics: 55/100, Presentation: 19/32
CHANDLER ILCHENKO -  Psychometrics: 44/100, Presentation: 24/32
"
Sparta Day 18 December 2019.txt,"Wednesday 18 December 2019
London Academy

MIRABELLE SHAKESHAFT -  Psychometrics: 58/100, Presentation: 26/32
SEE FOYNES -  Psychometrics: 50/100, Presentation: 14/32
HERSCH HOLBURN -  Psychometrics: 53/100, Presentation: 20/32
ADINA SETON -  Psychometrics: 60/100, Presentation: 19/32
MORT LETRANGE -  Psychometrics: 40/100, Presentation: 22/32
NADY SMALLPIECE -  Psychometrics: 63/100, Presentation: 15/32
NOREAN CASTON -  Psychometrics: 50/100, Presentation: 18/32
HEBERT BUBBINS -  Psychometrics: 47/100, Presentation: 22/32
TIPHANIE SELWAY -  Psychometrics: 54/100, Presentation: 19/32
DAVY REISENBERG -  Psychometrics: 48/100, Presentation: 24/32
CLAREY FAGAN -  Psychometrics: 48/100, Presentation: 21/32
CANDY VANN -  Psychometrics: 54/100, Presentation: 18/32
WINONA STROTTON -  Psychometrics: 55/100, Presentation: 15/32
BAIL DELGARDO -  Psychometrics: 44/100, Presentation: 18/32
HARRI HEINSCHKE -  Psychometrics: 56/100, Presentation: 18/32
LURLEEN MORO -  Psychometrics: 54/100, Presentation: 17/32
DANNYE FRACZEK -  Psychometrics: 50/100, Presentation: 19/32
MARLOWE BAXSTARE -  Psychometrics: 45/100, Presentation: 17/32
SYDELLE GASCOIGNE -  Psychometrics: 44/100, Presentation: 22/32
ROCHETTE BELLFIELD -  Psychometrics: 59/100, Presentation: 22/32
ARNEY WATSHAM -  Psychometrics: 49/100, Presentation: 10/32
CALLIDA BRAZEL -  Psychometrics: 46/100, Presentation: 18/32
SUNNY STONEBRIDGE -  Psychometrics: 49/100, Presentation: 17/32
CRIS VAN SCHAFFLAER -  Psychometrics: 57/100, Presentation: 20/32
LINETTE HENDONSON -  Psychometrics: 46/100, Presentation: 17/32
ROSANNE MACCAUGHEY -  Psychometrics: 49/100, Presentation: 21/32
CIRILO CROY -  Psychometrics: 52/100, Presentation: 27/32
LORA KIEBES -  Psychometrics: 61/100, Presentation: 18/32
ROBINA ROSEN -  Psychometrics: 48/100, Presentation: 16/32
HENDRICK SKELLON -  Psychometrics: 64/100, Presentation: 23/32
SISILE RAWOOD -  Psychometrics: 45/100, Presentation: 22/32
BEVERLIE NEWHOUSE -  Psychometrics: 56/100, Presentation: 19/32
GUSTA KLAGGES -  Psychometrics: 56/100, Presentation: 24/32
MARVE BOATSWAIN -  Psychometrics: 56/100, Presentation: 24/32
LOUELLA PARRADYE -  Psychometrics: 53/100, Presentation: 25/32
WYNN BLEI -  Psychometrics: 61/100, Presentation: 20/32
"
Sparta Day 18 July 2019.txt,"Thursday 18 July 2019
Birmingham Academy

BERTY HUBAN -  Psychometrics: 53/100, Presentation: 15/32
AMANDA MINTO -  Psychometrics: 59/100, Presentation: 21/32
JOANNES YURSHEV -  Psychometrics: 58/100, Presentation: 23/32
VALARIA BUNTON -  Psychometrics: 47/100, Presentation: 26/32
BARY FENDLEN -  Psychometrics: 52/100, Presentation: 18/32
FREMONT OXLEE -  Psychometrics: 51/100, Presentation: 23/32
HILLIARD REINARD -  Psychometrics: 67/100, Presentation: 26/32
IRA RATHBOURNE -  Psychometrics: 54/100, Presentation: 21/32
SHOSHANNA JANICEK -  Psychometrics: 52/100, Presentation: 22/32
TONYE AMBROGIO -  Psychometrics: 61/100, Presentation: 23/32
KYLIE CORDELL -  Psychometrics: 60/100, Presentation: 27/32
ALDRICH WHITEHALL -  Psychometrics: 59/100, Presentation: 13/32
BLAIR WOOLLHEAD -  Psychometrics: 52/100, Presentation: 24/32
DEMETRIA O' SULLIVAN -  Psychometrics: 60/100, Presentation: 22/32
KARLIS BOTTLE -  Psychometrics: 62/100, Presentation: 19/32
KALIE LEADBEATTER -  Psychometrics: 44/100, Presentation: 19/32
DORETTA HENNER -  Psychometrics: 51/100, Presentation: 17/32
DANNEL LONGMAID -  Psychometrics: 59/100, Presentation: 17/32
TEENA PRIEL -  Psychometrics: 55/100, Presentation: 22/32
KATINKA TYT -  Psychometrics: 50/100, Presentation: 20/32
MAXY BENSEN -  Psychometrics: 63/100, Presentation: 25/32
MERWYN GOSSOP -  Psychometrics: 56/100, Presentation: 16/32
CELINA POLLEY -  Psychometrics: 63/100, Presentation: 22/32
ODY PARONI -  Psychometrics: 70/100, Presentation: 15/32
BABITA TABOURIN -  Psychometrics: 53/100, Presentation: 23/32
ANASTASIA JANSSON -  Psychometrics: 47/100, Presentation: 16/32
KATHY CAPSTACK -  Psychometrics: 53/100, Presentation: 21/32
RANCELL LILL -  Psychometrics: 63/100, Presentation: 19/32
SANDOR SWATRADGE -  Psychometrics: 71/100, Presentation: 23/32
JARRED TREDGER -  Psychometrics: 45/100, Presentation: 20/32
BRIGGS LOGSDAIL -  Psychometrics: 51/100, Presentation: 22/32
LONNARD O'NEILL -  Psychometrics: 50/100, Presentation: 15/32
BILL PENDLEBURY -  Psychometrics: 56/100, Presentation: 19/32
ABBOTT DODGSHON -  Psychometrics: 57/100, Presentation: 16/32
DUNSTAN HALFHIDE -  Psychometrics: 48/100, Presentation: 19/32
MONICA MINGARDI -  Psychometrics: 41/100, Presentation: 21/32
ASHBY CAPENER -  Psychometrics: 52/100, Presentation: 20/32
RACHELE BRACKNELL -  Psychometrics: 58/100, Presentation: 23/32
"
Sparta Day 18 June 2019.txt,"Tuesday 18 June 2019
London Academy

CONN DOBSON -  Psychometrics: 53/100, Presentation: 20/32
INGABORG PITBLADO -  Psychometrics: 67/100, Presentation: 20/32
NEALL LANNIN -  Psychometrics: 49/100, Presentation: 17/32
BILLI NARRAWAY -  Psychometrics: 53/100, Presentation: 21/32
DERREK SHILLINGLAW -  Psychometrics: 55/100, Presentation: 11/32
AINSLEE PAICE -  Psychometrics: 57/100, Presentation: 25/32
RANA ANTONIOU -  Psychometrics: 47/100, Presentation: 21/32
AGNES ATTACK -  Psychometrics: 48/100, Presentation: 21/32
PUTNEM ERICSSON -  Psychometrics: 51/100, Presentation: 22/32
DEAN BRIDLE -  Psychometrics: 55/100, Presentation: 14/32
BROD BLUNDEN -  Psychometrics: 59/100, Presentation: 18/32
GEORGETTE GIACOMO -  Psychometrics: 56/100, Presentation: 21/32
HUBEY BROOKES -  Psychometrics: 49/100, Presentation: 24/32
YORK SYGROVES -  Psychometrics: 61/100, Presentation: 22/32
NIL IACOVO -  Psychometrics: 58/100, Presentation: 15/32
HELENA SWIRE -  Psychometrics: 63/100, Presentation: 24/32
GINEVRA PAICE -  Psychometrics: 59/100, Presentation: 16/32
CHANE WETWOOD -  Psychometrics: 51/100, Presentation: 20/32
BARBRA POLLEYE -  Psychometrics: 52/100, Presentation: 22/32
SHELBI WADDINGHAM -  Psychometrics: 54/100, Presentation: 21/32
AINDREA NORMANVILL -  Psychometrics: 58/100, Presentation: 23/32
HILLIARD TRUSSE -  Psychometrics: 39/100, Presentation: 22/32
LEXINE RAPSON -  Psychometrics: 61/100, Presentation: 21/32
CATI DUMPHRIES -  Psychometrics: 62/100, Presentation: 27/32
TERRELL ORRIDGE -  Psychometrics: 57/100, Presentation: 27/32
BENEDICK DE ROBERTO -  Psychometrics: 49/100, Presentation: 20/32
CORNELIA ARTIST -  Psychometrics: 61/100, Presentation: 19/32
MUHAMMAD LINN -  Psychometrics: 62/100, Presentation: 19/32
ELICIA BROGGIO -  Psychometrics: 59/100, Presentation: 20/32
ADLER WINGATT -  Psychometrics: 58/100, Presentation: 23/32
JEFFREY BORRELL -  Psychometrics: 43/100, Presentation: 16/32
ASHBEY SEAKES -  Psychometrics: 59/100, Presentation: 16/32
PATRICE DOWE -  Psychometrics: 45/100, Presentation: 23/32
CALIDA BEHR -  Psychometrics: 66/100, Presentation: 21/32
MORA JOUTAPAVICIUS -  Psychometrics: 56/100, Presentation: 19/32
TADEAS BIDMEAD -  Psychometrics: 59/100, Presentation: 24/32
MATHIAN CREWS -  Psychometrics: 43/100, Presentation: 25/32
CLYWD MUSGROVE -  Psychometrics: 59/100, Presentation: 20/32
DARN KIRKBY -  Psychometrics: 52/100, Presentation: 19/32
YVOR SHEPSTONE -  Psychometrics: 54/100, Presentation: 18/32
MAIBLE ANTIC -  Psychometrics: 53/100, Presentation: 18/32
CARLO BEEKMAN -  Psychometrics: 52/100, Presentation: 15/32
KAT SUTHERLAND -  Psychometrics: 55/100, Presentation: 21/32
LELAND WITHER -  Psychometrics: 58/100, Presentation: 20/32
MURVYN BUDNK -  Psychometrics: 48/100, Presentation: 24/32
BRANDISE MOSTON -  Psychometrics: 69/100, Presentation: 25/32
DANIELE ISKOWICZ -  Psychometrics: 53/100, Presentation: 17/32
WILDEN CLAISSE -  Psychometrics: 64/100, Presentation: 25/32
BOYCEY MCSPIRRON -  Psychometrics: 48/100, Presentation: 20/32
NEALON CISLAND -  Psychometrics: 60/100, Presentation: 14/32
LAVINIE MARSHMAN -  Psychometrics: 51/100, Presentation: 19/32
LARRY CLARIDGE -  Psychometrics: 52/100, Presentation: 21/32
"
Sparta Day 18 September 2019.txt,"Wednesday 18 September 2019
London Academy

PAULITA SIMMONDS -  Psychometrics: 53/100, Presentation: 14/32
GIFFORD GANTER -  Psychometrics: 59/100, Presentation: 23/32
DEMOTT ROHLF -  Psychometrics: 42/100, Presentation: 14/32
WEYLIN CHONG -  Psychometrics: 58/100, Presentation: 21/32
DORICE SLIDES -  Psychometrics: 60/100, Presentation: 21/32
SUMNER KOP -  Psychometrics: 63/100, Presentation: 21/32
DELMORE MCKNISH -  Psychometrics: 56/100, Presentation: 20/32
SCHUYLER MCKIMM -  Psychometrics: 60/100, Presentation: 18/32
DONOVAN WHISTAN -  Psychometrics: 58/100, Presentation: 20/32
HAD VEAZEY -  Psychometrics: 59/100, Presentation: 24/32
SVEN ANTONESCU -  Psychometrics: 53/100, Presentation: 24/32
RAFFERTY CAMAMILE -  Psychometrics: 49/100, Presentation: 22/32
GRAZIA MACGINNEY -  Psychometrics: 56/100, Presentation: 23/32
ALDWIN GINMAN -  Psychometrics: 61/100, Presentation: 21/32
AUGUSTINE COREY -  Psychometrics: 48/100, Presentation: 21/32
SALMON BLINDER -  Psychometrics: 56/100, Presentation: 23/32
KAHALEEL TATEM -  Psychometrics: 58/100, Presentation: 20/32
EREK O'DORAN -  Psychometrics: 62/100, Presentation: 19/32
REYNARD ILYENKO -  Psychometrics: 59/100, Presentation: 23/32
LISLE STOLLI -  Psychometrics: 70/100, Presentation: 20/32
REINALDOS TOLEFREE -  Psychometrics: 42/100, Presentation: 22/32
RANCE WILSONE -  Psychometrics: 44/100, Presentation: 21/32
MELONIE DUFFET -  Psychometrics: 45/100, Presentation: 20/32
URSON SIBTHORP -  Psychometrics: 55/100, Presentation: 21/32
KING JANATKA -  Psychometrics: 53/100, Presentation: 23/32
DINNIE BALEINE -  Psychometrics: 52/100, Presentation: 21/32
BELTRAN JOLLY -  Psychometrics: 53/100, Presentation: 21/32
GARE HALPEN -  Psychometrics: 43/100, Presentation: 20/32
URBAN BOOTLAND -  Psychometrics: 51/100, Presentation: 25/32
ELVIRA VALENTINE -  Psychometrics: 49/100, Presentation: 18/32
BRANDIE BIRKIN -  Psychometrics: 51/100, Presentation: 23/32
MALINDE MOWSDALE -  Psychometrics: 47/100, Presentation: 22/32
DEANA SALERNO -  Psychometrics: 54/100, Presentation: 19/32
YANKEE GARMON -  Psychometrics: 54/100, Presentation: 20/32
"
Sparta Day 19 December 2019.txt,"Thursday 19 December 2019
Birmingham Academy

ALAYNE FARRANS -  Psychometrics: 60/100, Presentation: 19/32
JACLIN HEASMAN -  Psychometrics: 66/100, Presentation: 9/32
OLLY LANNEN -  Psychometrics: 53/100, Presentation: 24/32
REBA COSSER -  Psychometrics: 65/100, Presentation: 23/32
LEIF FORSYTH -  Psychometrics: 58/100, Presentation: 21/32
VIDOVIC NIBLETT -  Psychometrics: 66/100, Presentation: 20/32
WHIT BRISSE -  Psychometrics: 61/100, Presentation: 21/32
MIOF MELA WOODLAND -  Psychometrics: 36/100, Presentation: 21/32
TRUDEY BROCKMAN -  Psychometrics: 58/100, Presentation: 25/32
GUNILLA LUCKEN -  Psychometrics: 55/100, Presentation: 24/32
YORGOS O'ROURKE -  Psychometrics: 56/100, Presentation: 15/32
FAIR IVASHINTSOV -  Psychometrics: 57/100, Presentation: 22/32
LETHIA CROW -  Psychometrics: 56/100, Presentation: 21/32
EYDE BOUGHTON -  Psychometrics: 64/100, Presentation: 20/32
THOM DERWIN -  Psychometrics: 66/100, Presentation: 21/32
URIEL LAMPLOUGH -  Psychometrics: 58/100, Presentation: 15/32
ERICA SOUGHTON -  Psychometrics: 56/100, Presentation: 19/32
PRUDENCE HARRILL -  Psychometrics: 56/100, Presentation: 16/32
GODFRY SEPHTON -  Psychometrics: 67/100, Presentation: 23/32
ESMARIA RAPP -  Psychometrics: 55/100, Presentation: 21/32
CLIFFORD RANDLE -  Psychometrics: 52/100, Presentation: 21/32
ALFONS KRAUZE -  Psychometrics: 46/100, Presentation: 23/32
DOTTIE LE PREVOST -  Psychometrics: 51/100, Presentation: 19/32
SUZIE ORABLE -  Psychometrics: 46/100, Presentation: 14/32
ARDEN TOLOSSI -  Psychometrics: 59/100, Presentation: 18/32
DEVINA FRANZ-SCHONINGER -  Psychometrics: 48/100, Presentation: 19/32
EDUINO HUERTAS -  Psychometrics: 47/100, Presentation: 24/32
SAMMY MACSWEENEY -  Psychometrics: 48/100, Presentation: 21/32
"
Sparta Day 19 February 2019.txt,"Tuesday 19 February 2019
London Academy

HAKEEM IVERMEE -  Psychometrics: 52/100, Presentation: 23/32
ALVY BOWERING -  Psychometrics: 44/100, Presentation: 20/32
LARINE BURCOMBE -  Psychometrics: 54/100, Presentation: 18/32
NICOLAI STOCKEY -  Psychometrics: 57/100, Presentation: 19/32
ANDROS WICKSON -  Psychometrics: 54/100, Presentation: 17/32
MAUDIE DADSWELL -  Psychometrics: 59/100, Presentation: 23/32
OZZY MATTAUS -  Psychometrics: 47/100, Presentation: 20/32
JOANNE LE JEAN -  Psychometrics: 52/100, Presentation: 26/32
SHELLEY O'DYVOIE -  Psychometrics: 61/100, Presentation: 23/32
HARWILLL POWNALL -  Psychometrics: 52/100, Presentation: 16/32
MARCO TORRA -  Psychometrics: 65/100, Presentation: 20/32
NERISSA CULVEY -  Psychometrics: 50/100, Presentation: 17/32
JEFFERSON PAYNTON -  Psychometrics: 56/100, Presentation: 17/32
ALRIC PETTIGREW -  Psychometrics: 42/100, Presentation: 19/32
ELROY HATCHELL -  Psychometrics: 64/100, Presentation: 21/32
BARBABAS HUYGENS -  Psychometrics: 59/100, Presentation: 23/32
JULITA BENOY -  Psychometrics: 57/100, Presentation: 27/32
MALACHI CARLISSO -  Psychometrics: 75/100, Presentation: 24/32
SAXON MCTIERNAN -  Psychometrics: 55/100, Presentation: 22/32
JARRED CONNAR -  Psychometrics: 52/100, Presentation: 13/32
ELINORE DUNNAN -  Psychometrics: 63/100, Presentation: 19/32
HILARIUS ZYWICKI -  Psychometrics: 62/100, Presentation: 23/32
ELYSEE MARDOLL -  Psychometrics: 59/100, Presentation: 26/32
SHEA SKILLETT -  Psychometrics: 57/100, Presentation: 25/32
CLEVE HALLBORD -  Psychometrics: 69/100, Presentation: 20/32
GARRETT SPRULLS -  Psychometrics: 60/100, Presentation: 16/32
ANDRIS FRANGELLO -  Psychometrics: 44/100, Presentation: 17/32
JOZEF VEDEKHIN -  Psychometrics: 52/100, Presentation: 21/32
"
Sparta Day 19 June 2019.txt,"Wednesday 19 June 2019
London Academy

OLA ROBELET -  Psychometrics: 61/100, Presentation: 23/32
LEOLINE STELLI -  Psychometrics: 59/100, Presentation: 19/32
ADELINE ORDIDGE -  Psychometrics: 54/100, Presentation: 20/32
STANLEIGH HUSON -  Psychometrics: 53/100, Presentation: 22/32
LENORA GANNICOTT -  Psychometrics: 53/100, Presentation: 19/32
CLEVELAND VASYUKHIN -  Psychometrics: 55/100, Presentation: 17/32
FIDEL NORVAL -  Psychometrics: 64/100, Presentation: 18/32
MARVIN GORGER -  Psychometrics: 63/100, Presentation: 19/32
ROSALINDE SMALLSHAW -  Psychometrics: 63/100, Presentation: 22/32
HALE GODBALD -  Psychometrics: 65/100, Presentation: 12/32
NORBERT DYE -  Psychometrics: 56/100, Presentation: 10/32
KHALIL VOSPER -  Psychometrics: 58/100, Presentation: 14/32
SHERMY SWANCOCK -  Psychometrics: 54/100, Presentation: 21/32
ROBIN FUGERE -  Psychometrics: 54/100, Presentation: 13/32
KEEN BENTHAM3 -  Psychometrics: 50/100, Presentation: 24/32
MELONY TRISTRAM -  Psychometrics: 51/100, Presentation: 20/32
CASSAUNDRA YUILL -  Psychometrics: 54/100, Presentation: 21/32
FARICA HARDING -  Psychometrics: 67/100, Presentation: 21/32
JESSAMYN REIGHTLEY -  Psychometrics: 63/100, Presentation: 19/32
SERGE MUEHLE -  Psychometrics: 53/100, Presentation: 16/32
SYDNEY BURCHMORE -  Psychometrics: 61/100, Presentation: 22/32
BOURKE BELSEY -  Psychometrics: 53/100, Presentation: 18/32
MAURY HALLYBONE -  Psychometrics: 49/100, Presentation: 16/32
WOLFGANG O'GRADY -  Psychometrics: 46/100, Presentation: 28/32
CANDI CAMILLO -  Psychometrics: 61/100, Presentation: 25/32
SILVANO MACCAGUE -  Psychometrics: 47/100, Presentation: 16/32
JEROME KASTING -  Psychometrics: 58/100, Presentation: 21/32
DEVLEN FROOME -  Psychometrics: 55/100, Presentation: 18/32
"
Sparta Day 19 March 2019.txt,"Tuesday 19 March 2019
London Academy

TONIA GOODIE -  Psychometrics: 57/100, Presentation: 21/32
CORT TROW -  Psychometrics: 62/100, Presentation: 10/32
HENRIK MOTT -  Psychometrics: 56/100, Presentation: 19/32
WILLY MURPHEY -  Psychometrics: 52/100, Presentation: 22/32
JEROMY MEBIUS -  Psychometrics: 61/100, Presentation: 25/32
ELIOT FRANK -  Psychometrics: 56/100, Presentation: 20/32
GANNY BRUMHAM -  Psychometrics: 52/100, Presentation: 15/32
HERMIA VITTE -  Psychometrics: 47/100, Presentation: 24/32
ZITELLA HEMBERY -  Psychometrics: 70/100, Presentation: 20/32
ELFREDA ABURROW -  Psychometrics: 59/100, Presentation: 20/32
BETTE-ANN LEMMERS -  Psychometrics: 56/100, Presentation: 18/32
ROMONA BUYE -  Psychometrics: 59/100, Presentation: 20/32
MELVYN GARSTANG -  Psychometrics: 45/100, Presentation: 15/32
CARMELINA THORINGTON -  Psychometrics: 55/100, Presentation: 21/32
TRACEY SPRATLEY -  Psychometrics: 55/100, Presentation: 18/32
FRANCOIS EARENGEY -  Psychometrics: 48/100, Presentation: 15/32
HUGHIE YELIASHEV -  Psychometrics: 60/100, Presentation: 23/32
EVIN BENNALLCK -  Psychometrics: 65/100, Presentation: 18/32
GLEN LILLO -  Psychometrics: 49/100, Presentation: 19/32
EZEKIEL LEMERIE -  Psychometrics: 57/100, Presentation: 21/32
JULINA HARTLES -  Psychometrics: 52/100, Presentation: 20/32
LANGSDON BRASHAW -  Psychometrics: 56/100, Presentation: 14/32
SHER BIESINGER -  Psychometrics: 51/100, Presentation: 23/32
SHEFFIELD FURZER -  Psychometrics: 58/100, Presentation: 23/32
RHONDA DUPREE -  Psychometrics: 45/100, Presentation: 23/32
DANIELLE ABSOLOM -  Psychometrics: 61/100, Presentation: 17/32
TOMMIE HAMMERMAN -  Psychometrics: 55/100, Presentation: 22/32
ANIA SILVER -  Psychometrics: 62/100, Presentation: 25/32
AMELINA POSNETT -  Psychometrics: 50/100, Presentation: 20/32
ASHLEY FUDGE -  Psychometrics: 63/100, Presentation: 23/32
NADIA WHEELTON -  Psychometrics: 54/100, Presentation: 18/32
GEARARD SLEGG -  Psychometrics: 66/100, Presentation: 19/32
DICK RUBINSHTEIN -  Psychometrics: 55/100, Presentation: 26/32
WALY NAPTON -  Psychometrics: 54/100, Presentation: 11/32
ARTAIR CARTMAN -  Psychometrics: 60/100, Presentation: 22/32
MATTIAS BLANPEIN -  Psychometrics: 58/100, Presentation: 18/32
JAYMEE RIDEN -  Psychometrics: 54/100, Presentation: 20/32
"
Sparta Day 19 November 2019.txt,"Tuesday 19 November 2019
London Academy

NICOLETTE BONEHILL -  Psychometrics: 47/100, Presentation: 20/32
MONA ORVISS -  Psychometrics: 50/100, Presentation: 15/32
ISAHELLA SWINDELLS -  Psychometrics: 49/100, Presentation: 22/32
REBEKAH SUGGE -  Psychometrics: 58/100, Presentation: 24/32
TEIRTZA DOCHARTY -  Psychometrics: 62/100, Presentation: 26/32
BEV FERRI -  Psychometrics: 62/100, Presentation: 21/32
CACILIE REWCASSELL -  Psychometrics: 60/100, Presentation: 21/32
SYMAN GUYNEMER -  Psychometrics: 59/100, Presentation: 18/32
ULICK KINANE -  Psychometrics: 42/100, Presentation: 15/32
SIGISMUNDO SHELLIBEER -  Psychometrics: 53/100, Presentation: 23/32
TALLIE MORTIMER -  Psychometrics: 52/100, Presentation: 22/32
BURK MACKILPATRICK -  Psychometrics: 54/100, Presentation: 21/32
KARYN HUORTIC -  Psychometrics: 58/100, Presentation: 19/32
CARMITA CHILLISTONE -  Psychometrics: 50/100, Presentation: 18/32
LAWTON HOWLEY -  Psychometrics: 52/100, Presentation: 27/32
ALAIR PATEY -  Psychometrics: 57/100, Presentation: 18/32
CHRISTAN MITYASHIN -  Psychometrics: 62/100, Presentation: 25/32
IRWINN GOAKS -  Psychometrics: 58/100, Presentation: 22/32
ARNY DOBROWOLNY -  Psychometrics: 64/100, Presentation: 17/32
"
Sparta Day 19 September 2019.txt,"Thursday 19 September 2019
Birmingham Academy

DORRI MCMILLIAN -  Psychometrics: 62/100, Presentation: 18/32
ZORAH GRASSER -  Psychometrics: 56/100, Presentation: 26/32
DANA BOLDRA -  Psychometrics: 50/100, Presentation: 17/32
EREK CHADNEY -  Psychometrics: 61/100, Presentation: 21/32
JENILEE ALBURY -  Psychometrics: 55/100, Presentation: 18/32
CHERLYN MCLAVERTY -  Psychometrics: 60/100, Presentation: 20/32
CARTER KINGSWOLD -  Psychometrics: 50/100, Presentation: 16/32
BRADAN WICKMAN -  Psychometrics: 69/100, Presentation: 23/32
PORTY DU PLANTIER -  Psychometrics: 60/100, Presentation: 18/32
MINNIE GITTOSE -  Psychometrics: 63/100, Presentation: 21/32
DELMOR PHUPRATE -  Psychometrics: 61/100, Presentation: 13/32
CLAIBORNE JESPER -  Psychometrics: 54/100, Presentation: 18/32
HUSEIN GARTSIDE -  Psychometrics: 51/100, Presentation: 19/32
SILAS BLOWIN -  Psychometrics: 55/100, Presentation: 20/32
AURIA SHAFTO -  Psychometrics: 55/100, Presentation: 25/32
QUILL BUZIN -  Psychometrics: 50/100, Presentation: 21/32
RAYE TERBRUG -  Psychometrics: 65/100, Presentation: 14/32
WINNA OLIVE -  Psychometrics: 60/100, Presentation: 18/32
TEDD HURL -  Psychometrics: 69/100, Presentation: 14/32
BARTIE GRAYSON -  Psychometrics: 46/100, Presentation: 16/32
JUIETA MULLISS -  Psychometrics: 51/100, Presentation: 22/32
FRIEDRICK HAWKEY -  Psychometrics: 54/100, Presentation: 20/32
ZANDRA MAKEPEACE -  Psychometrics: 54/100, Presentation: 20/32
BERT LOSTY -  Psychometrics: 48/100, Presentation: 20/32
DARILL WHAPPLES -  Psychometrics: 47/100, Presentation: 18/32
VIVIANNA LETTY -  Psychometrics: 56/100, Presentation: 19/32
"
