name,trainer,trait,week,score,date,course,cohort
Benedick Arnhold,Bruce Lugo,Analytic,7,8.0,2019-03-18,Business,21
Benedick Arnhold,Bruce Lugo,Independent,7,8.0,2019-03-18,Business,21
Benedick Arnhold,Bruce Lugo,Determined,7,8.0,2019-03-18,Business,21
Benedick Arnhold,Bruce Lugo,Professional,7,8.0,2019-03-18,Business,21
Benedick Arnhold,Bruce Lugo,Studious,7,3.0,2019-03-18,Business,21
Benedick Arnhold,Bruce Lugo,Imaginative,7,8.0,2019-03-18,Business,21
Benedick Arnhold,Bruce Lugo,Analytic,8,7.0,2019-03-18,Business,21
Benedick Arnhold,Bruce Lugo,Independent,8,8.0,2019-03-18,Business,21
Benedick Arnhold,Bruce Lugo,Determined,8,8.0,2019-03-18,Business,21
Benedick Arnhold,Bruce Lugo,Professional,8,8.0,2019-03-18,Business,21
Benedick Arnhold,Bruce Lugo,Studious,8,8.0,2019-03-18,Business,21
Benedick Arnhold,Bruce Lugo,Imaginative,8,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Analytic,1,5.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Independent,1,3.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Determined,1,2.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Professional,1,3.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Studious,1,3.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Imaginative,1,1.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Analytic,2,4.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Independent,2,2.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Determined,2,1.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Professional,2,1.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Studious,2,5.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Imaginative,2,3.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Analytic,3,4.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Independent,3,6.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Determined,3,2.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Professional,3,4.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Studious,3,5.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Imaginative,3,2.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Analytic,4,5.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Independent,4,4.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Determined,4,2.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Professional,4,3.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Studious,4,7.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Imaginative,4,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Analytic,5,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Independent,5,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Determined,5,7.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Professional,5,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Studious,5,4.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Imaginative,5,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Analytic,6,5.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Independent,6,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Determined,6,6.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Professional,6,4.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Studious,6,6.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Imaginative,6,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Analytic,7,7.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Independent,7,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Determined,7,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Professional,7,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Studious,7,6.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Imaginative,7,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Analytic,8,4.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Independent,8,7.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Determined,8,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Professional,8,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Studious,8,8.0,2019-03-18,Business,21
Herminia Brettel,Bruce Lugo,Imaginative,8,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Analytic,1,4.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Independent,1,1.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Determined,1,5.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Professional,1,2.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Studious,1,2.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Imaginative,1,3.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Analytic,2,2.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Independent,2,4.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Determined,2,2.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Professional,2,6.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Studious,2,5.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Imaginative,2,3.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Analytic,3,3.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Independent,3,1.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Determined,3,1.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Professional,3,2.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Studious,3,2.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Imaginative,3,3.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Analytic,4,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Independent,4,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Determined,4,7.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Professional,4,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Studious,4,3.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Imaginative,4,5.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Analytic,5,5.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Independent,5,4.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Determined,5,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Professional,5,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Studious,5,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Imaginative,5,7.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Analytic,6,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Independent,6,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Determined,6,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Professional,6,4.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Studious,6,4.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Imaginative,6,4.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Analytic,7,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Independent,7,7.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Determined,7,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Professional,7,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Studious,7,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Imaginative,7,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Analytic,8,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Independent,8,6.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Determined,8,8.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Professional,8,5.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Studious,8,5.0,2019-03-18,Business,21
Nicolai Nussey,Bruce Lugo,Imaginative,8,5.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Analytic,1,3.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Independent,1,2.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Determined,1,3.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Professional,1,4.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Studious,1,3.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Imaginative,1,3.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Analytic,2,2.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Independent,2,4.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Determined,2,2.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Professional,2,4.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Studious,2,1.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Imaginative,2,1.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Analytic,3,2.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Independent,3,3.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Determined,3,4.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Professional,3,3.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Studious,3,3.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Imaginative,3,3.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Analytic,4,3.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Independent,4,5.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Determined,4,4.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Professional,4,6.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Studious,4,5.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Imaginative,4,4.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Analytic,5,6.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Independent,5,6.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Determined,5,4.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Professional,5,8.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Studious,5,7.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Imaginative,5,7.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Analytic,6,7.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Independent,6,6.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Determined,6,8.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Professional,6,4.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Studious,6,7.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Imaginative,6,3.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Analytic,7,8.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Independent,7,5.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Determined,7,7.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Professional,7,8.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Studious,7,8.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Imaginative,7,8.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Analytic,8,8.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Independent,8,8.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Determined,8,4.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Professional,8,7.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Studious,8,8.0,2019-03-18,Business,21
Elora Ellen,Bruce Lugo,Imaginative,8,7.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Analytic,1,1.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Independent,1,3.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Determined,1,2.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Professional,1,2.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Studious,1,3.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Imaginative,1,3.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Analytic,2,4.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Independent,2,2.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Determined,2,2.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Professional,2,4.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Studious,2,3.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Imaginative,2,2.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Analytic,3,4.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Independent,3,2.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Determined,3,1.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Professional,3,1.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Studious,3,2.0,2019-03-18,Business,21
Llywellyn Hoggins,Bruce Lugo,Imaginative,3,1.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Analytic,1,3.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Independent,1,4.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Determined,1,4.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Professional,1,1.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Studious,1,1.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Imaginative,1,5.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Analytic,2,3.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Independent,2,2.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Determined,2,1.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Professional,2,3.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Studious,2,3.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Imaginative,2,3.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Analytic,3,4.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Independent,3,2.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Determined,3,2.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Professional,3,2.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Studious,3,2.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Imaginative,3,4.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Analytic,4,5.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Independent,4,8.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Determined,4,6.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Professional,4,8.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Studious,4,5.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Imaginative,4,4.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Analytic,5,4.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Independent,5,5.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Determined,5,7.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Professional,5,8.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Studious,5,3.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Imaginative,5,6.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Analytic,6,8.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Independent,6,5.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Determined,6,5.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Professional,6,8.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Studious,6,7.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Imaginative,6,8.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Analytic,7,7.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Independent,7,6.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Determined,7,8.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Professional,7,8.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Studious,7,7.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Imaginative,7,7.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Analytic,8,8.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Independent,8,8.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Determined,8,7.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Professional,8,4.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Studious,8,6.0,2019-03-18,Business,21
Bobbye Hains,Bruce Lugo,Imaginative,8,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Analytic,1,5.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Independent,1,4.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Determined,1,3.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Professional,1,5.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Studious,1,5.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Imaginative,1,4.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Analytic,2,4.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Independent,2,4.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Determined,2,3.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Professional,2,1.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Studious,2,3.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Imaginative,2,2.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Analytic,3,2.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Independent,3,1.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Determined,3,1.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Professional,3,3.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Studious,3,3.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Imaginative,3,3.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Analytic,4,6.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Independent,4,6.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Determined,4,4.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Professional,4,6.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Studious,4,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Imaginative,4,7.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Analytic,5,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Independent,5,6.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Determined,5,5.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Professional,5,3.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Studious,5,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Imaginative,5,7.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Analytic,6,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Independent,6,6.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Determined,6,5.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Professional,6,5.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Studious,6,3.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Imaginative,6,5.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Analytic,7,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Independent,7,6.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Determined,7,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Professional,7,4.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Studious,7,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Imaginative,7,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Analytic,8,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Independent,8,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Determined,8,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Professional,8,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Studious,8,8.0,2019-03-18,Business,21
Audrye Tobias,Bruce Lugo,Imaginative,8,7.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Analytic,1,1.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Independent,1,1.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Determined,1,1.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Professional,1,6.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Studious,1,5.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Imaginative,1,5.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Analytic,2,7.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Independent,2,2.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Determined,2,1.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Professional,2,3.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Studious,2,2.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Imaginative,2,1.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Analytic,3,1.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Independent,3,2.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Determined,3,3.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Professional,3,3.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Studious,3,3.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Imaginative,3,5.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Analytic,4,8.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Independent,4,6.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Determined,4,4.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Professional,4,4.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Studious,4,5.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Imaginative,4,7.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Analytic,5,8.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Independent,5,4.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Determined,5,3.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Professional,5,4.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Studious,5,6.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Imaginative,5,4.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Analytic,6,8.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Independent,6,8.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Determined,6,3.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Professional,6,3.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Studious,6,4.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Imaginative,6,6.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Analytic,7,4.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Independent,7,6.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Determined,7,8.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Professional,7,8.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Studious,7,8.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Imaginative,7,8.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Analytic,8,8.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Independent,8,7.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Determined,8,8.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Professional,8,8.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Studious,8,8.0,2019-03-18,Business,21
Georg Battman,Bruce Lugo,Imaginative,8,6.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Analytic,1,3.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Independent,1,3.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Determined,1,7.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Professional,1,1.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Studious,1,6.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Imaginative,1,4.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Analytic,2,3.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Independent,2,4.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Determined,2,4.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Professional,2,1.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Studious,2,3.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Imaginative,2,2.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Analytic,3,3.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Independent,3,2.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Determined,3,2.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Professional,3,1.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Studious,3,2.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Imaginative,3,2.0,2019-03-18,Business,21
Adolph Andreia,Bruce Lugo,Analytic,4,2.0,2019-03-18,Business,21
